LIMIT_BAL,MARRIAGE,EDUCATION,SEX,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3
290000.0,2,2,2,46,2,0,0,159008.0,157164.0,155109.0,5684.0,5538.0,5410.0
280000.0,1,2,2,51,0,0,0,35852.0,36875.0,75016.0,1467.0,1200.0,1792.0
290000.0,2,3,2,50,0,0,0,-18.0,-18.0,-18.0,0.0,0.0,0.0
250000.0,1,3,2,50,2,2,2,109678.0,111948.0,112626.0,5500.0,4000.0,4700.0
270000.0,2,3,2,50,0,0,0,-109.0,-109.0,-109.0,0.0,0.0,0.0
240000.0,1,3,2,43,0,0,2,-113.0,10887.0,10413.0,11000.0,0.0,0.0
270000.0,1,2,2,46,0,0,0,-20.0,3640.0,2935.0,3660.0,3135.0,1650.0
260000.0,1,3,2,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,1,1,2,53,2,2,2,64139.0,65516.0,65945.0,3000.0,2100.0,2000.0
250000.0,1,2,2,53,0,0,0,176420.0,63142.0,39854.0,10000.0,5048.0,2000.0
300000.0,2,1,2,42,2,2,0,12461.0,11970.0,12981.0,0.0,1214.0,1310.0
200000.0,1,2,2,48,2,2,0,4089.0,0.0,8941.0,0.0,8941.0,0.0
290000.0,1,2,2,48,2,2,2,28669.0,28569.0,30097.0,650.0,2300.0,550.0
250000.0,1,1,2,49,0,0,0,1831.0,2776.0,0.0,2776.0,0.0,44110.0
260000.0,1,2,2,45,2,3,2,8488.0,8212.0,7931.0,0.0,0.0,1000.0
210000.0,3,1,2,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270000.0,1,1,2,50,2,2,2,43236.0,45250.0,46003.0,3000.0,1800.0,0.0
360000.0,1,2,2,49,2,2,2,47439.0,48385.0,49285.0,2000.0,2000.0,2000.0
290000.0,1,3,2,51,3,2,2,127530.0,130168.0,131222.0,6000.0,4500.0,5000.0
280000.0,1,1,2,43,0,0,0,87235.0,88338.0,78994.0,4000.0,2602.0,2000.0
240000.0,1,1,2,48,0,0,0,49180.0,48521.0,8731.0,2290.0,1500.0,1000.0
220000.0,2,2,2,48,0,0,0,15666.0,16863.0,7380.0,2000.0,2000.0,1200.0
270000.0,1,2,2,46,0,0,0,284204.0,284041.0,283396.0,10261.0,17003.0,7657.0
260000.0,1,3,2,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,2,2,2,48,0,0,0,43289.0,21017.0,12883.0,1500.0,1000.0,0.0
260000.0,1,3,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,1,2,2,49,2,2,0,81998.0,83674.0,80890.0,4003.0,3000.0,3000.0
290000.0,1,1,2,42,2,2,2,23454.0,26755.0,26026.0,4000.0,0.0,2000.0
260000.0,1,3,2,46,0,0,0,33982.0,37844.0,9441.0,37311.0,9442.0,5001.0
200000.0,1,2,2,51,0,0,0,281749.0,238490.0,86202.0,12915.0,2962.0,2863.0
160000.0,1,1,2,49,2,0,0,845.0,1690.0,0.0,1690.0,0.0,1690.0
260000.0,1,1,2,45,2,2,2,21024.0,21790.0,21142.0,1400.0,0.0,3000.0
210000.0,2,1,2,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260000.0,1,1,2,55,0,0,0,16895.0,18379.0,19020.0,1759.0,1400.0,0.0
300000.0,1,1,2,46,2,0,0,14859.0,15913.0,17033.0,1600.0,1700.0,1000.0
270000.0,1,2,2,51,2,2,0,73562.0,71818.0,70579.0,0.0,3075.0,1214.0
240000.0,2,1,2,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,1,1,2,46,2,0,0,25869.0,26947.0,27529.0,1800.0,1370.0,1264.0
200000.0,2,3,2,48,2,0,0,54438.0,53605.0,0.0,1100.0,0.0,0.0
230000.0,2,2,2,48,0,0,0,2393.0,5306.0,5453.0,5308.0,1000.0,0.0
240000.0,1,2,2,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250000.0,1,1,2,50,0,0,0,61600.0,61952.0,60661.0,3300.0,2000.0,900.0
190000.0,1,3,2,49,0,3,2,948.0,948.0,632.0,0.0,0.0,316.0
230000.0,1,2,2,50,2,2,2,108711.0,111510.0,108253.0,6000.0,0.0,4100.0
220000.0,3,1,2,47,0,0,0,50302.0,50036.0,48816.0,2100.0,1500.0,1000.0
270000.0,1,2,2,47,0,0,0,4038.0,313.0,316.0,313.0,316.0,657.0
250000.0,1,2,2,45,2,2,2,70428.0,71902.0,72924.0,3200.0,2800.0,1200.0
250000.0,2,3,1,41,0,0,0,90378.0,27831.0,28790.0,1500.0,1443.0,1100.0
240000.0,2,2,1,46,2,2,2,22771.0,23700.0,24016.0,1600.0,1000.0,0.0
220000.0,2,2,1,50,2,0,0,78750.0,66605.0,63795.0,3324.0,5380.0,0.0
190000.0,2,2,1,53,0,0,0,3556.0,4490.0,0.0,1000.0,0.0,0.0
200000.0,2,2,1,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,2,3,1,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250000.0,2,2,1,49,2,2,2,91466.0,93182.0,90851.0,4000.0,0.0,7200.0
300000.0,1,2,1,50,4,3,2,12799.0,12311.0,11816.0,0.0,0.0,2394.0
200000.0,2,2,1,48,0,0,2,17452.0,19853.0,19437.0,3000.0,295.0,0.0
280000.0,2,2,1,48,2,2,2,14011.0,16899.0,16335.0,3132.0,0.0,742.0
210000.0,2,3,1,46,0,0,0,20235.0,21579.0,22231.0,1675.0,1327.0,800.0
210000.0,2,3,1,50,0,0,0,28424.0,30965.0,28612.0,5000.0,1500.0,1000.0
230000.0,2,2,1,43,4,3,2,16896.0,16345.0,15785.0,0.0,0.0,1500.0
240000.0,1,1,1,44,0,0,0,46450.0,47599.0,48456.0,2200.0,2016.0,2009.0
250000.0,2,2,1,48,3,2,2,17710.0,17137.0,19830.0,0.0,3000.0,0.0
300000.0,2,2,1,49,2,2,2,30214.0,31130.0,31622.0,1700.0,1300.0,1300.0
270000.0,2,2,1,48,2,0,0,46482.0,44546.0,40745.0,2000.0,1241.0,633.0
270000.0,2,1,1,56,3,2,0,14146.0,13634.0,14401.0,0.0,1300.0,2101.0
250000.0,2,2,1,47,2,0,0,20240.0,20365.0,19565.0,1378.0,1203.0,15460.0
280000.0,2,3,1,40,0,0,0,100.0,1192.0,7804.0,1192.0,7807.0,124.0
290000.0,2,2,1,49,0,0,0,47809.0,49040.0,29662.0,2141.0,1763.0,1161.0
270000.0,2,2,1,48,0,0,0,13830.0,14599.0,15650.0,1300.0,1300.0,574.0
280000.0,2,2,1,51,0,0,0,18199.0,18559.0,19068.0,1344.0,1243.0,618.0
240000.0,2,2,1,51,2,2,2,61304.0,54675.0,52206.0,1828.0,500.0,0.0
220000.0,2,2,1,45,0,0,2,16831.0,20404.0,19621.0,4183.0,0.0,281.0
250000.0,2,2,1,50,0,0,0,17039.0,18064.0,19076.0,1306.0,1318.0,695.0
230000.0,2,3,1,49,0,0,0,1049.0,2067.0,1944.0,1200.0,1000.0,500.0
240000.0,2,2,1,46,0,0,0,59040.0,57416.0,55736.0,2324.0,2049.0,2000.0
260000.0,2,2,1,49,0,0,0,25281.0,26568.0,29872.0,2000.0,4000.0,0.0
210000.0,2,1,1,49,3,2,0,19927.0,16371.0,17291.0,0.0,1500.0,1000.0
310000.0,2,2,1,52,2,2,0,19102.0,19117.0,19664.0,1000.0,1000.0,1100.0
280000.0,2,3,1,44,0,0,0,1803.0,777.0,-3.0,783.0,0.0,0.0
300000.0,2,2,1,49,0,0,0,137269.0,133767.0,120287.0,6377.0,5604.0,4160.0
260000.0,1,2,1,44,2,2,3,1050.0,1050.0,1050.0,0.0,0.0,0.0
310000.0,2,3,1,49,0,0,0,135233.0,130038.0,79027.0,5600.0,3715.0,6666.0
310000.0,2,2,1,50,0,2,2,41897.0,43032.0,47242.0,2100.0,5215.0,0.0
300000.0,2,2,1,48,2,0,0,7060.0,8240.0,9582.0,1296.0,1638.0,0.0
220000.0,2,1,1,48,2,2,3,56479.0,63633.0,64500.0,8100.0,2500.0,0.0
230000.0,2,3,1,50,2,0,0,48878.0,47884.0,29506.0,2354.0,1410.0,1500.0
250000.0,2,1,1,44,2,2,4,1200.0,1200.0,1200.0,0.0,0.0,0.0
320000.0,2,2,1,49,3,2,0,15682.0,15146.0,15856.0,0.0,1266.0,1500.0
300000.0,2,2,1,45,0,0,0,211302.0,-4244.0,205759.0,2572.0,213509.0,6022.0
250000.0,2,2,1,50,0,0,2,15614.0,18246.0,17660.0,3200.0,0.0,700.0
280000.0,1,2,1,44,2,0,0,22781.0,24108.0,25203.0,2000.0,1800.0,2200.0
290000.0,2,3,1,45,0,0,2,678.0,1032.0,516.0,1032.0,0.0,998.0
250000.0,2,2,1,50,2,0,0,56789.0,58276.0,60102.0,2400.0,3000.0,2500.0
220000.0,2,2,1,52,2,2,2,37990.0,42382.0,43190.0,5000.0,1800.0,0.0
270000.0,2,4,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300000.0,2,3,1,46,0,0,0,1141.0,210.0,780.0,780.0,1930.0,0.0
280000.0,2,2,1,40,0,0,0,18312.0,19516.0,20685.0,1500.0,1500.0,1800.0
280000.0,2,2,1,53,2,2,2,58362.0,56598.0,51908.0,2500.0,0.0,2000.0
240000.0,2,2,1,51,2,2,4,2500.0,2500.0,2500.0,0.0,0.0,0.0
200000.0,2,2,1,43,2,2,2,111541.0,113676.0,114223.0,5400.0,4000.0,0.0
210000.0,1,2,1,43,3,2,2,11756.0,11281.0,12785.0,0.0,2000.0,0.0
260000.0,2,2,1,46,2,2,4,2400.0,2400.0,2400.0,0.0,0.0,0.0
290000.0,1,2,1,50,0,0,0,19304.0,5742.0,0.0,2000.0,8.0,0.0
240000.0,2,3,1,45,0,0,0,-620.0,-1050.0,-1910.0,0.0,0.0,2150.0
300000.0,2,2,1,53,0,0,0,114844.0,117777.0,119086.0,4773.0,3776.0,3200.0
230000.0,1,1,1,44,0,0,0,12216.0,1179.0,1536.0,1179.0,1536.0,0.0
270000.0,1,2,1,53,2,2,2,15451.0,18067.0,17469.0,2874.0,0.0,2712.0
270000.0,2,2,1,44,2,2,0,1528.0,0.0,0.0,0.0,0.0,5987.0
300000.0,2,2,1,43,2,2,2,67794.0,69607.0,70864.0,3500.0,3000.0,2800.0
190000.0,1,1,1,51,0,0,0,390.0,0.0,780.0,0.0,780.0,0.0
280000.0,2,3,1,45,0,0,0,2570.0,4576.0,3567.0,4599.0,3585.0,2180.0
240000.0,3,1,1,42,0,0,0,1257.0,1097.0,243.0,1104.0,243.0,323.0
190000.0,2,1,1,45,0,0,0,78010.0,5976.0,5812.0,1106.0,1060.0,154.0
240000.0,1,2,1,47,2,0,0,70775.0,68184.0,67172.0,3047.0,2849.0,1800.0
240000.0,2,3,1,39,2,0,0,48146.0,50029.0,50921.0,3000.0,5000.0,0.0
270000.0,2,2,1,50,2,2,2,86484.0,92504.0,90120.0,7421.0,0.0,5000.0
260000.0,2,3,1,42,0,2,0,559.0,163.0,267.0,0.0,500.0,0.0
240000.0,2,1,1,49,0,0,0,19317.0,19645.0,19935.0,1710.0,1000.0,0.0
260000.0,2,3,1,48,2,2,0,34614.0,33776.0,34767.0,0.0,1563.0,1300.0
330000.0,2,3,1,47,2,0,0,207382.0,201883.0,196524.0,7820.0,7000.0,7000.0
210000.0,2,2,1,46,0,0,0,231619.0,234261.0,231597.0,9358.0,5104.0,864.0
230000.0,2,2,1,47,0,0,0,58294.0,59571.0,60793.0,2200.0,2200.0,3000.0
340000.0,1,3,1,47,2,2,2,14779.0,14252.0,16205.0,0.0,2200.0,0.0
280000.0,1,2,1,45,0,0,0,113676.0,116355.0,117802.0,6000.0,5000.0,6000.0
270000.0,2,2,1,49,0,0,0,242225.0,246475.0,252429.0,8000.0,9000.0,8200.0
290000.0,2,2,1,45,2,0,0,24833.0,23331.0,21964.0,1527.0,1500.0,540.0
190000.0,2,2,1,48,0,0,0,13056.0,14092.0,10474.0,1254.0,1000.0,724.0
270000.0,2,2,1,50,2,2,0,52362.0,51255.0,52119.0,0.0,2313.0,2044.0
240000.0,2,3,1,53,0,0,0,4307.0,12004.0,21810.0,12006.0,21810.0,0.0
280000.0,1,2,1,46,2,2,0,23534.0,22875.0,24155.0,0.0,2000.0,1500.0
270000.0,2,3,1,46,2,2,2,95030.0,96611.0,97947.0,4000.0,4005.0,600.0
290000.0,1,2,1,50,0,0,0,18864.0,19499.0,19780.0,1329.0,1000.0,0.0
200000.0,1,3,1,50,0,0,0,390.0,390.0,750.0,390.0,750.0,930.0
340000.0,1,1,1,44,3,2,2,15055.0,16511.0,15953.0,2000.0,0.0,800.0
260000.0,1,2,1,51,0,2,0,8055.0,7803.0,8623.0,0.0,1100.0,1000.0
240000.0,1,1,1,44,2,2,2,51097.0,50011.0,53469.0,0.0,5000.0,2005.0
190000.0,1,2,1,54,2,2,2,150727.0,154850.0,150893.0,8000.0,0.0,19172.0
230000.0,1,3,1,51,2,2,0,22689.0,22043.0,23367.0,0.0,2000.0,2000.0
270000.0,1,3,1,46,0,0,0,671.0,671.0,671.0,671.0,671.0,671.0
310000.0,1,2,1,51,2,0,0,47585.0,47582.0,21391.0,2500.0,1300.0,2000.0
290000.0,1,2,1,45,0,0,0,12529.0,5937.0,5880.0,5937.0,5888.0,1680.0
300000.0,1,2,1,49,2,2,2,104978.0,105924.0,102663.0,4500.0,0.0,3500.0
210000.0,1,2,1,51,0,0,0,15665.0,16706.0,18214.0,1600.0,2100.0,1000.0
300000.0,1,2,1,47,2,2,2,2500.0,2500.0,2500.0,0.0,0.0,0.0
240000.0,1,1,1,51,3,2,0,49331.0,48268.0,49075.0,0.0,2000.0,1000.0
170000.0,1,2,1,44,0,0,0,102174.0,105230.0,17907.0,5361.0,1000.0,0.0
250000.0,2,2,1,51,0,0,0,83036.0,86181.0,86311.0,4500.0,3500.0,2500.0
280000.0,2,2,1,49,0,0,0,257969.0,256740.0,246364.0,12000.0,5700.0,3200.0
260000.0,2,2,1,46,0,3,2,19797.0,19205.0,18600.0,0.0,0.0,1700.0
220000.0,1,2,1,53,0,0,0,13538.0,9199.0,6879.0,2000.0,1284.0,264.0
220000.0,1,4,1,45,0,0,0,153033.0,133017.0,19164.0,3520.0,1000.0,3272.0
260000.0,1,2,1,47,2,0,0,7277.0,8215.0,9200.0,1215.0,1200.0,1280.0
300000.0,1,1,1,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260000.0,1,1,1,55,2,2,3,1050.0,1050.0,1050.0,0.0,0.0,0.0
300000.0,1,2,1,51,2,2,2,55007.0,56128.0,56713.0,2600.0,2100.0,600.0
220000.0,2,1,1,51,2,2,0,18756.0,-3744.0,17105.0,0.0,21200.0,345.0
260000.0,2,2,1,45,0,0,0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0
220000.0,1,3,1,50,0,0,0,38672.0,39949.0,40225.0,2200.0,1400.0,1000.0
280000.0,1,2,1,49,2,0,0,23621.0,24346.0,25359.0,1410.0,1423.0,2051.0
220000.0,2,1,1,50,0,0,0,40701.0,41342.0,41424.0,2000.0,2000.0,1600.0
270000.0,2,2,1,48,0,0,0,55164.0,41549.0,31966.0,2000.0,1500.0,1200.0
240000.0,1,1,1,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
330000.0,1,2,1,44,0,0,2,9678.0,12702.0,12206.0,3500.0,0.0,1000.0
260000.0,3,3,1,49,0,0,0,132726.0,135494.0,136679.0,4912.0,3781.0,2500.0
280000.0,2,2,1,47,0,0,2,289508.0,302561.0,283356.0,21041.0,1514.0,9122.0
210000.0,1,1,1,47,0,0,0,9198.0,10000.0,0.0,1000.0,0.0,0.0
290000.0,2,2,1,51,0,0,0,47302.0,48540.0,48355.0,2007.0,1822.0,651.0
290000.0,2,1,1,45,2,0,0,17861.0,18967.0,19633.0,1700.0,1300.0,651.0
230000.0,1,2,1,45,2,2,2,7021.0,11208.0,8818.0,4500.0,0.0,1000.0
280000.0,2,2,1,48,0,0,0,80426.0,81767.0,78340.0,5009.0,5000.0,2000.0
230000.0,2,1,1,47,0,0,0,14370.0,17023.0,9706.0,3500.0,2500.0,1380.0
200000.0,2,2,1,48,0,0,0,8246.0,12865.0,817.0,5064.0,821.0,1100.0
250000.0,1,2,1,49,2,2,2,4998.0,7898.0,7021.0,3000.0,0.0,40200.0
270000.0,2,3,1,49,0,0,0,279845.0,0.0,189841.0,0.0,189841.0,6022.0
290000.0,2,2,1,53,2,0,0,210290.0,179645.0,166753.0,6800.0,6640.0,4100.0
250000.0,1,3,1,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,1,2,1,54,0,0,0,10673.0,11998.0,13010.0,1505.0,1517.0,1257.0
260000.0,2,3,1,53,2,2,0,390.0,-2750.0,360.0,0.0,5500.0,0.0
250000.0,1,2,1,54,2,2,0,23978.0,23312.0,24617.0,0.0,2000.0,1200.0
240000.0,2,2,1,50,0,0,0,143827.0,141805.0,26141.0,10000.0,5000.0,6000.0
230000.0,1,2,1,53,0,0,0,241717.0,240041.0,231036.0,8685.0,10252.0,7016.0
300000.0,2,3,1,50,2,2,2,166118.0,170001.0,165797.0,8000.0,0.0,6100.0
300000.0,2,3,1,48,0,0,0,326.0,326.0,326.0,326.0,326.0,326.0
290000.0,1,2,1,47,0,0,0,48542.0,49691.0,49172.0,2200.0,1148.0,500.0
280000.0,1,3,1,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190000.0,2,3,1,46,0,0,0,2917.0,170.0,5758.0,170.0,5789.0,792.0
280000.0,2,1,1,47,0,2,2,16434.0,17452.0,16879.0,1577.0,0.0,757.0
230000.0,1,3,1,49,0,0,0,167536.0,171865.0,176167.0,7900.0,8800.0,4700.0
210000.0,2,3,1,53,0,0,0,0.0,832.0,0.0,832.0,0.0,284.0
230000.0,2,1,1,45,3,2,2,9119.0,10015.0,9705.0,1200.0,0.0,1000.0
240000.0,2,3,1,48,2,2,3,1050.0,1050.0,1050.0,0.0,0.0,0.0
240000.0,1,2,1,49,2,0,0,46593.0,46945.0,21260.0,2052.0,1800.0,0.0
260000.0,1,3,1,47,0,0,0,1482.0,2140.0,2360.0,2140.0,2560.0,2620.0
330000.0,1,2,1,50,0,0,0,319219.0,271435.0,267100.0,12101.0,10045.0,10010.0
230000.0,2,3,1,47,2,2,2,68358.0,69670.0,70918.0,3000.0,3000.0,3000.0
240000.0,1,2,1,49,0,0,0,2100.0,0.0,0.0,0.0,0.0,0.0
210000.0,1,2,1,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250000.0,1,2,1,48,0,0,0,60776.0,49802.0,50965.0,2262.0,3000.0,1500.0
220000.0,1,2,1,49,2,2,2,39069.0,38166.0,40642.0,0.0,3427.0,0.0
180000.0,1,2,1,48,2,2,2,69917.0,68917.0,69141.0,2494.0,2477.0,2500.0
290000.0,2,2,1,46,0,0,0,104072.0,105063.0,107113.0,4000.0,3633.0,3671.0
220000.0,2,1,1,48,0,0,0,1500.0,0.0,0.0,0.0,0.0,1000.0
250000.0,1,2,1,49,0,0,0,1088.0,3189.0,3093.0,3215.0,3104.0,2026.0
250000.0,2,3,1,41,2,2,2,107689.0,109678.0,110887.0,5200.0,4500.0,4300.0
230000.0,2,3,1,48,0,0,0,4390.0,3016.0,4504.0,3000.0,3009.0,5767.0
230000.0,2,2,1,50,0,0,0,53604.0,54851.0,55742.0,2500.0,2500.0,1000.0
240000.0,1,3,1,48,0,0,0,2338.0,5655.0,1670.0,5655.0,1676.0,3096.0
270000.0,2,3,1,50,0,0,0,18762.0,18557.0,31003.0,1557.0,13000.0,0.0
200000.0,1,2,1,42,0,0,0,213208.0,219611.0,204740.0,10098.0,5828.0,3000.0
210000.0,2,3,1,46,0,0,0,51671.0,50272.0,49293.0,1928.0,1595.0,1526.0
260000.0,1,2,1,44,0,0,0,62076.0,63806.0,126005.0,3500.0,2154.0,7800.0
200000.0,1,2,1,47,0,0,0,57148.0,58338.0,59529.0,1897.0,1936.0,1952.0
280000.0,2,2,1,52,0,0,2,88428.0,96993.0,94537.0,10000.0,0.0,5000.0
250000.0,1,2,1,50,2,2,0,62983.0,61107.0,61976.0,0.0,3000.0,326.0
210000.0,2,3,1,53,0,0,0,416.0,416.0,416.0,832.0,416.0,416.0
250000.0,2,2,1,60,0,2,0,15398.0,15852.0,16862.0,1000.0,1279.0,614.0
210000.0,2,2,1,66,2,0,0,-334.0,-1170.0,-1560.0,0.0,0.0,0.0
260000.0,1,1,2,55,2,0,0,48968.0,50151.0,50496.0,2463.0,2300.0,55.0
310000.0,2,3,2,59,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,2,3,1,60,0,0,0,13974.0,7891.0,4600.0,2004.0,1000.0,1008.0
280000.0,2,2,1,60,0,0,0,59693.0,61732.0,62411.0,3000.0,2300.0,3000.0
270000.0,2,2,1,59,0,0,0,109660.0,111387.0,111631.0,5000.0,4300.0,12700.0
240000.0,1,3,1,59,0,0,0,87866.0,87343.0,89786.0,3500.0,4200.0,2426.0
230000.0,1,3,1,57,2,0,0,26500.0,27533.0,28569.0,1764.0,3400.0,1100.0
220000.0,2,1,1,57,0,0,0,30134.0,30646.0,29657.0,3000.0,3000.0,3000.0
240000.0,1,2,1,57,2,0,0,8912.0,10110.0,10817.0,1500.0,1180.0,1000.0
220000.0,1,2,1,63,0,0,2,12372.0,14946.0,14409.0,2787.0,0.0,2500.0
220000.0,1,3,1,65,2,2,2,19223.0,20599.0,15642.0,2014.0,6.0,25700.0
260000.0,2,1,1,65,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
220000.0,1,2,1,62,0,2,2,84300.0,86091.0,83839.0,4000.0,0.0,4000.0
210000.0,1,2,1,62,0,0,0,650.0,325.0,325.0,325.0,325.0,325.0
190000.0,1,1,1,63,0,0,2,34942.0,37502.0,34653.0,3455.0,1007.0,8.0
230000.0,2,2,1,57,2,2,0,70938.0,69248.0,69366.0,0.0,2109.0,1500.0
250000.0,3,2,1,59,0,0,0,52260.0,40893.0,81308.0,1679.0,1640.0,1449.0
220000.0,2,3,1,66,2,0,0,185836.0,187220.0,199542.0,6600.0,15200.0,7000.0
260000.0,2,2,1,65,2,2,0,390.0,0.0,780.0,0.0,780.0,0.0
210000.0,1,2,1,68,2,0,0,123969.0,128267.0,139912.0,6300.0,15300.0,0.0
310000.0,1,2,1,50,0,0,0,61205.0,62620.0,63870.0,3000.0,2901.0,2500.0
200000.0,2,3,1,58,2,2,2,10600.0,20406.0,20774.0,10000.0,1000.0,2000.0
250000.0,2,3,1,59,0,0,0,163340.0,168701.0,172074.0,8000.0,8000.0,6500.0
320000.0,1,3,1,55,2,2,2,76465.0,74675.0,79629.0,0.0,6200.0,0.0
270000.0,2,3,1,54,0,2,0,4117.0,3370.0,5018.0,0.0,5018.0,0.0
280000.0,2,3,1,58,2,0,0,94453.0,5411.0,8513.0,5784.0,8548.0,4630.0
280000.0,1,3,1,65,0,0,0,226688.0,230690.0,213633.0,8300.0,7200.0,6200.0
260000.0,1,2,1,60,0,0,0,140.0,0.0,0.0,0.0,0.0,0.0
310000.0,1,1,1,58,0,0,0,390.0,390.0,390.0,390.0,390.0,0.0
300000.0,1,2,1,55,2,0,0,44868.0,45943.0,46976.0,2100.0,2100.0,2000.0
220000.0,1,2,1,62,2,2,0,12564.0,12077.0,12779.0,0.0,1212.0,466.0
260000.0,2,3,1,61,2,0,2,0.0,1844.0,1248.0,1844.0,0.0,0.0
230000.0,2,3,1,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,2,2,1,61,0,0,0,46720.0,48166.0,49167.0,2200.0,2150.0,1000.0
230000.0,2,2,1,62,0,0,0,-163.0,-163.0,-65167.0,0.0,5530.0,84332.0
240000.0,1,2,1,62,0,0,0,177959.0,175259.0,153562.0,6000.0,5600.0,6000.0
280000.0,1,2,1,52,0,0,0,949.0,3079.0,6427.0,3079.0,6427.0,131.0
250000.0,2,2,1,55,0,3,2,3008.0,1882.0,941.0,200.0,0.0,266.0
300000.0,1,3,1,58,0,0,0,175347.0,181490.0,169608.0,9000.0,7000.0,3500.0
210000.0,1,2,1,58,2,2,2,30015.0,32928.0,32100.0,3400.0,0.0,3000.0
270000.0,1,2,1,59,2,2,2,73643.0,72083.0,76603.0,0.0,6147.0,0.0
270000.0,2,3,1,68,0,3,2,24910.0,22469.0,21780.0,0.0,0.0,1000.0
240000.0,1,2,1,60,0,0,0,107529.0,108483.0,73177.0,4306.0,1662.0,1170.0
290000.0,2,3,1,64,0,0,0,131132.0,66940.0,68332.0,2431.0,2506.0,3000.0
250000.0,2,2,1,60,0,0,0,102545.0,94692.0,70484.0,3900.0,2868.0,3000.0
280000.0,1,1,1,64,0,2,0,4708.0,2192.0,11111.0,6.0,10248.0,4721.0
270000.0,1,3,1,72,0,0,0,51200.0,-200.0,-200.0,0.0,0.0,0.0
200000.0,1,2,1,60,2,3,2,58646.0,57156.0,54984.0,0.0,0.0,4000.0
310000.0,3,3,1,62,0,0,0,203188.0,198576.0,186981.0,7282.0,5835.0,5000.0
220000.0,2,2,1,58,0,0,0,150969.0,153856.0,156401.0,5701.0,5576.0,6009.0
230000.0,2,2,1,59,2,0,0,14780.0,15889.0,16650.0,1354.0,1115.0,2000.0
210000.0,1,3,1,56,2,0,0,379442.0,387398.0,395655.0,14062.0,14700.0,14500.0
210000.0,1,3,1,61,2,2,2,141669.0,134301.0,124218.0,7000.0,4200.0,0.0
250000.0,1,3,1,55,0,0,0,123548.0,94995.0,52874.0,4221.0,3094.0,30454.0
240000.0,2,2,1,61,0,0,0,27826.0,28672.0,29622.0,1600.0,1500.0,1000.0
300000.0,2,2,1,65,0,0,0,5683.0,6733.0,7662.0,1300.0,1200.0,1000.0
280000.0,1,3,1,61,0,0,0,360.0,360.0,360.0,360.0,360.0,150.0
200000.0,2,3,1,61,2,2,2,67460.0,68554.0,66841.0,3064.0,0.0,10000.0
190000.0,2,3,1,59,2,0,0,37688.0,38780.0,43592.0,2000.0,5800.0,1540.0
250000.0,2,2,1,61,2,2,0,49853.0,48781.0,50170.0,0.0,2500.0,2500.0
310000.0,2,3,1,62,2,3,2,10926.0,10425.0,9919.0,0.0,0.0,400.0
260000.0,1,3,1,60,0,0,0,0.0,0.0,0.0,0.0,0.0,881.0
180000.0,2,2,1,50,0,0,0,47585.0,48887.0,49097.0,2070.0,1280.0,616.0
240000.0,1,2,1,65,2,2,0,73424.0,71691.0,72507.0,0.0,2612.0,5520.0
230000.0,2,2,1,56,0,0,0,32302.0,27951.0,28475.0,1476.0,1000.0,31000.0
270000.0,2,2,1,60,0,0,0,400108.0,297313.0,276948.0,6633.0,6889.0,1025.0
250000.0,2,1,1,63,2,0,0,46868.0,42397.0,38569.0,1800.0,2200.0,1400.0
270000.0,2,2,1,58,2,0,0,23027.0,24185.0,25238.0,2000.0,1435.0,5000.0
310000.0,2,2,1,64,0,0,0,18952.0,15732.0,17330.0,2000.0,2000.0,1000.0
240000.0,2,3,1,55,2,0,0,780.0,390.0,0.0,390.0,0.0,780.0
240000.0,1,1,1,62,0,0,0,390.0,390.0,4962.0,390.0,4962.0,0.0
210000.0,1,3,1,63,2,2,2,37143.0,38051.0,38827.0,1800.0,1700.0,1600.0
240000.0,1,1,1,64,2,2,2,22856.0,22202.0,24326.0,0.0,2500.0,0.0
240000.0,1,2,1,57,0,0,0,17748.0,18384.0,18976.0,1314.0,1296.0,665.0
210000.0,2,1,1,57,0,0,0,8595.0,9273.0,9774.0,1235.0,1000.0,199.0
